source,rule,r1,r2,r3,support,body,std_confidence
inductive_inverse,"nieceOf(X,Y) -> girlSecondCousinOf(Y,X)",nieceOf,girlSecondCousinOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> granddaughterOf(Y,X)",nieceOf,granddaughterOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> grandfatherOf(Y,X)",nieceOf,grandfatherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> grandmotherOf(Y,X)",nieceOf,grandmotherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> grandsonOf(Y,X)",nieceOf,grandsonOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> greatAuntOf(Y,X)",nieceOf,greatAuntOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> greatGranddaughterOf(Y,X)",nieceOf,greatGranddaughterOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> greatGrandfatherOf(Y,X)",nieceOf,greatGrandfatherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> greatGrandmotherOf(Y,X)",nieceOf,greatGrandmotherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> greatGrandsonOf(Y,X)",nieceOf,greatGrandsonOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> greatUncleOf(Y,X)",nieceOf,greatUncleOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> motherOf(Y,X)",nieceOf,motherOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> nephewOf(Y,X)",nieceOf,nephewOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> nieceOf(Y,X)",nieceOf,nieceOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> secondAuntOf(Y,X)",nieceOf,secondAuntOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> secondUncleOf(Y,X)",nieceOf,secondUncleOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> sisterOf(Y,X)",nieceOf,sisterOf,,0,496,0.0
inductive_inverse,"nieceOf(X,Y) -> sonOf(Y,X)",nieceOf,sonOf,,0,496,0.0
inductive_inverse,"secondAuntOf(X,Y) -> auntOf(Y,X)",secondAuntOf,auntOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> boyCousinOf(Y,X)",secondAuntOf,boyCousinOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> boySecondCousinOf(Y,X)",secondAuntOf,boySecondCousinOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> brotherOf(Y,X)",secondAuntOf,brotherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> daughterOf(Y,X)",secondAuntOf,daughterOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> fatherOf(Y,X)",secondAuntOf,fatherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> girlCousinOf(Y,X)",secondAuntOf,girlCousinOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> girlSecondCousinOf(Y,X)",secondAuntOf,girlSecondCousinOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> granddaughterOf(Y,X)",secondAuntOf,granddaughterOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> grandfatherOf(Y,X)",secondAuntOf,grandfatherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> grandmotherOf(Y,X)",secondAuntOf,grandmotherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> grandsonOf(Y,X)",secondAuntOf,grandsonOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> greatAuntOf(Y,X)",secondAuntOf,greatAuntOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> greatGranddaughterOf(Y,X)",secondAuntOf,greatGranddaughterOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> greatGrandfatherOf(Y,X)",secondAuntOf,greatGrandfatherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> greatGrandmotherOf(Y,X)",secondAuntOf,greatGrandmotherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> greatGrandsonOf(Y,X)",secondAuntOf,greatGrandsonOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> greatUncleOf(Y,X)",secondAuntOf,greatUncleOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> motherOf(Y,X)",secondAuntOf,motherOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> nephewOf(Y,X)",secondAuntOf,nephewOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> nieceOf(Y,X)",secondAuntOf,nieceOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> secondAuntOf(Y,X)",secondAuntOf,secondAuntOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> secondUncleOf(Y,X)",secondAuntOf,secondUncleOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> sisterOf(Y,X)",secondAuntOf,sisterOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> sonOf(Y,X)",secondAuntOf,sonOf,,0,175,0.0
inductive_inverse,"secondAuntOf(X,Y) -> uncleOf(Y,X)",secondAuntOf,uncleOf,,0,175,0.0
inductive_inverse,"secondUncleOf(X,Y) -> auntOf(Y,X)",secondUncleOf,auntOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> boyCousinOf(Y,X)",secondUncleOf,boyCousinOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> boySecondCousinOf(Y,X)",secondUncleOf,boySecondCousinOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> brotherOf(Y,X)",secondUncleOf,brotherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> daughterOf(Y,X)",secondUncleOf,daughterOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> fatherOf(Y,X)",secondUncleOf,fatherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> girlCousinOf(Y,X)",secondUncleOf,girlCousinOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> girlSecondCousinOf(Y,X)",secondUncleOf,girlSecondCousinOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> granddaughterOf(Y,X)",secondUncleOf,granddaughterOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> grandfatherOf(Y,X)",secondUncleOf,grandfatherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> grandmotherOf(Y,X)",secondUncleOf,grandmotherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> grandsonOf(Y,X)",secondUncleOf,grandsonOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> greatAuntOf(Y,X)",secondUncleOf,greatAuntOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> greatGranddaughterOf(Y,X)",secondUncleOf,greatGranddaughterOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> greatGrandfatherOf(Y,X)",secondUncleOf,greatGrandfatherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> greatGrandmotherOf(Y,X)",secondUncleOf,greatGrandmotherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> greatGrandsonOf(Y,X)",secondUncleOf,greatGrandsonOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> greatUncleOf(Y,X)",secondUncleOf,greatUncleOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> motherOf(Y,X)",secondUncleOf,motherOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> nephewOf(Y,X)",secondUncleOf,nephewOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> nieceOf(Y,X)",secondUncleOf,nieceOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> secondAuntOf(Y,X)",secondUncleOf,secondAuntOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> secondUncleOf(Y,X)",secondUncleOf,secondUncleOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> sisterOf(Y,X)",secondUncleOf,sisterOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> sonOf(Y,X)",secondUncleOf,sonOf,,0,158,0.0
inductive_inverse,"secondUncleOf(X,Y) -> uncleOf(Y,X)",secondUncleOf,uncleOf,,0,158,0.0
inductive_inverse,"sisterOf(X,Y) -> auntOf(Y,X)",sisterOf,auntOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> boyCousinOf(Y,X)",sisterOf,boyCousinOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",sisterOf,boyFirstCousinOnceRemovedOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> boySecondCousinOf(Y,X)",sisterOf,boySecondCousinOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> daughterOf(Y,X)",sisterOf,daughterOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> fatherOf(Y,X)",sisterOf,fatherOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> girlCousinOf(Y,X)",sisterOf,girlCousinOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",sisterOf,girlFirstCousinOnceRemovedOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> girlSecondCousinOf(Y,X)",sisterOf,girlSecondCousinOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> granddaughterOf(Y,X)",sisterOf,granddaughterOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> grandfatherOf(Y,X)",sisterOf,grandfatherOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> grandmotherOf(Y,X)",sisterOf,grandmotherOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> grandsonOf(Y,X)",sisterOf,grandsonOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> greatAuntOf(Y,X)",sisterOf,greatAuntOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> greatGranddaughterOf(Y,X)",sisterOf,greatGranddaughterOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> greatGrandfatherOf(Y,X)",sisterOf,greatGrandfatherOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> greatGrandmotherOf(Y,X)",sisterOf,greatGrandmotherOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> greatGrandsonOf(Y,X)",sisterOf,greatGrandsonOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> greatUncleOf(Y,X)",sisterOf,greatUncleOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> motherOf(Y,X)",sisterOf,motherOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> nephewOf(Y,X)",sisterOf,nephewOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> nieceOf(Y,X)",sisterOf,nieceOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> secondAuntOf(Y,X)",sisterOf,secondAuntOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> secondUncleOf(Y,X)",sisterOf,secondUncleOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> sonOf(Y,X)",sisterOf,sonOf,,0,636,0.0
inductive_inverse,"sisterOf(X,Y) -> uncleOf(Y,X)",sisterOf,uncleOf,,0,636,0.0
inductive_inverse,"sonOf(X,Y) -> auntOf(Y,X)",sonOf,auntOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> boyCousinOf(Y,X)",sonOf,boyCousinOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",sonOf,boyFirstCousinOnceRemovedOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> boySecondCousinOf(Y,X)",sonOf,boySecondCousinOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> brotherOf(Y,X)",sonOf,brotherOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> daughterOf(Y,X)",sonOf,daughterOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> girlCousinOf(Y,X)",sonOf,girlCousinOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",sonOf,girlFirstCousinOnceRemovedOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> girlSecondCousinOf(Y,X)",sonOf,girlSecondCousinOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> granddaughterOf(Y,X)",sonOf,granddaughterOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> grandfatherOf(Y,X)",sonOf,grandfatherOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> grandmotherOf(Y,X)",sonOf,grandmotherOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> grandsonOf(Y,X)",sonOf,grandsonOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> greatAuntOf(Y,X)",sonOf,greatAuntOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> greatGranddaughterOf(Y,X)",sonOf,greatGranddaughterOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> greatGrandfatherOf(Y,X)",sonOf,greatGrandfatherOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> greatGrandmotherOf(Y,X)",sonOf,greatGrandmotherOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> greatGrandsonOf(Y,X)",sonOf,greatGrandsonOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> greatUncleOf(Y,X)",sonOf,greatUncleOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> nephewOf(Y,X)",sonOf,nephewOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> nieceOf(Y,X)",sonOf,nieceOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> secondAuntOf(Y,X)",sonOf,secondAuntOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> secondUncleOf(Y,X)",sonOf,secondUncleOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> sisterOf(Y,X)",sonOf,sisterOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> sonOf(Y,X)",sonOf,sonOf,,0,600,0.0
inductive_inverse,"sonOf(X,Y) -> uncleOf(Y,X)",sonOf,uncleOf,,0,600,0.0
inductive_inverse,"uncleOf(X,Y) -> auntOf(Y,X)",uncleOf,auntOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> boyCousinOf(Y,X)",uncleOf,boyCousinOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",uncleOf,boyFirstCousinOnceRemovedOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> boySecondCousinOf(Y,X)",uncleOf,boySecondCousinOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> brotherOf(Y,X)",uncleOf,brotherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> daughterOf(Y,X)",uncleOf,daughterOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> fatherOf(Y,X)",uncleOf,fatherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> girlCousinOf(Y,X)",uncleOf,girlCousinOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",uncleOf,girlFirstCousinOnceRemovedOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> girlSecondCousinOf(Y,X)",uncleOf,girlSecondCousinOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> granddaughterOf(Y,X)",uncleOf,granddaughterOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> grandfatherOf(Y,X)",uncleOf,grandfatherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> grandmotherOf(Y,X)",uncleOf,grandmotherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> grandsonOf(Y,X)",uncleOf,grandsonOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> greatAuntOf(Y,X)",uncleOf,greatAuntOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> greatGranddaughterOf(Y,X)",uncleOf,greatGranddaughterOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> greatGrandfatherOf(Y,X)",uncleOf,greatGrandfatherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> greatGrandmotherOf(Y,X)",uncleOf,greatGrandmotherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> greatGrandsonOf(Y,X)",uncleOf,greatGrandsonOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> greatUncleOf(Y,X)",uncleOf,greatUncleOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> motherOf(Y,X)",uncleOf,motherOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> secondAuntOf(Y,X)",uncleOf,secondAuntOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> secondUncleOf(Y,X)",uncleOf,secondUncleOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> sisterOf(Y,X)",uncleOf,sisterOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> sonOf(Y,X)",uncleOf,sonOf,,0,454,0.0
inductive_inverse,"uncleOf(X,Y) -> uncleOf(Y,X)",uncleOf,uncleOf,,0,454,0.0
inductive_two_hop,"sisterOf(X,Y) ^ grandsonOf(Y,Z) -> granddaughterOf(X,Z)",sisterOf,grandsonOf,granddaughterOf,722,508,1.42126
inductive_two_hop,"sisterOf(X,Y) ^ granddaughterOf(Y,Z) -> granddaughterOf(X,Z)",sisterOf,granddaughterOf,granddaughterOf,772,476,1.621849
inductive_two_hop,"grandfatherOf(X,Y) ^ brotherOf(Y,Z) -> grandfatherOf(X,Z)",grandfatherOf,brotherOf,grandfatherOf,673,463,1.453564
inductive_two_hop,"grandmotherOf(X,Y) ^ brotherOf(Y,Z) -> grandmotherOf(X,Z)",grandmotherOf,brotherOf,grandmotherOf,673,463,1.453564
inductive_two_hop,"grandfatherOf(X,Y) ^ sisterOf(Y,Z) -> grandfatherOf(X,Z)",grandfatherOf,sisterOf,grandfatherOf,747,459,1.627451
inductive_two_hop,"grandmotherOf(X,Y) ^ sisterOf(Y,Z) -> grandmotherOf(X,Z)",grandmotherOf,sisterOf,grandmotherOf,747,459,1.627451
inductive_two_hop,"brotherOf(X,Y) ^ granddaughterOf(Y,Z) -> grandsonOf(X,Z)",brotherOf,granddaughterOf,grandsonOf,722,442,1.633484
inductive_two_hop,"daughterOf(X,Y) ^ fatherOf(Y,Z) -> sisterOf(X,Z)",daughterOf,fatherOf,sisterOf,439,439,1.0
inductive_two_hop,"brotherOf(X,Y) ^ grandsonOf(Y,Z) -> grandsonOf(X,Z)",brotherOf,grandsonOf,grandsonOf,624,418,1.492823
inductive_two_hop,"sonOf(X,Y) ^ fatherOf(Y,Z) -> brotherOf(X,Z)",sonOf,fatherOf,brotherOf,418,418,1.0
inductive_two_hop,"sisterOf(X,Y) ^ sisterOf(Y,Z) -> sisterOf(X,Z)",sisterOf,sisterOf,sisterOf,540,392,1.377551
inductive_two_hop,"nieceOf(X,Y) ^ grandsonOf(Y,Z) -> greatGranddaughterOf(X,Z)",nieceOf,grandsonOf,greatGranddaughterOf,544,374,1.454545
inductive_two_hop,"nephewOf(X,Y) ^ granddaughterOf(Y,Z) -> greatGrandsonOf(X,Z)",nephewOf,granddaughterOf,greatGrandsonOf,608,360,1.688889
inductive_two_hop,"grandfatherOf(X,Y) ^ uncleOf(Y,Z) -> greatGrandfatherOf(X,Z)",grandfatherOf,uncleOf,greatGrandfatherOf,509,353,1.441926
inductive_two_hop,"grandmotherOf(X,Y) ^ uncleOf(Y,Z) -> greatGrandmotherOf(X,Z)",grandmotherOf,uncleOf,greatGrandmotherOf,509,353,1.441926
inductive_two_hop,"sisterOf(X,Y) ^ brotherOf(Y,Z) -> sisterOf(X,Z)",sisterOf,brotherOf,sisterOf,482,352,1.369318
inductive_two_hop,"fatherOf(X,Y) ^ auntOf(Y,Z) -> grandfatherOf(X,Z)",fatherOf,auntOf,grandfatherOf,489,348,1.405172
inductive_two_hop,"motherOf(X,Y) ^ auntOf(Y,Z) -> grandmotherOf(X,Z)",motherOf,auntOf,grandmotherOf,489,348,1.405172
inductive_two_hop,"sisterOf(X,Y) ^ greatGranddaughterOf(Y,Z) -> greatGranddaughterOf(X,Z)",sisterOf,greatGranddaughterOf,greatGranddaughterOf,516,344,1.5
inductive_two_hop,"fatherOf(X,Y) ^ fatherOf(Y,Z) -> grandfatherOf(X,Z)",fatherOf,fatherOf,grandfatherOf,338,338,1.0
inductive_two_hop,"grandfatherOf(X,Y) ^ auntOf(Y,Z) -> greatGrandfatherOf(X,Z)",grandfatherOf,auntOf,greatGrandfatherOf,562,338,1.662722
inductive_two_hop,"grandmotherOf(X,Y) ^ auntOf(Y,Z) -> greatGrandmotherOf(X,Z)",grandmotherOf,auntOf,greatGrandmotherOf,562,338,1.662722
inductive_two_hop,"motherOf(X,Y) ^ fatherOf(Y,Z) -> grandmotherOf(X,Z)",motherOf,fatherOf,grandmotherOf,338,338,1.0
inductive_two_hop,"nephewOf(X,Y) ^ grandsonOf(Y,Z) -> greatGrandsonOf(X,Z)",nephewOf,grandsonOf,greatGrandsonOf,474,332,1.427711
inductive_two_hop,"sisterOf(X,Y) ^ daughterOf(Y,Z) -> daughterOf(X,Z)",sisterOf,daughterOf,daughterOf,518,329,1.574468
inductive_two_hop,"sisterOf(X,Y) ^ greatGrandsonOf(Y,Z) -> greatGranddaughterOf(X,Z)",sisterOf,greatGrandsonOf,greatGranddaughterOf,450,328,1.371951
inductive_two_hop,"sisterOf(X,Y) ^ sonOf(Y,Z) -> daughterOf(X,Z)",sisterOf,sonOf,daughterOf,453,327,1.385321
inductive_two_hop,"brotherOf(X,Y) ^ sisterOf(Y,Z) -> brotherOf(X,Z)",brotherOf,sisterOf,brotherOf,482,324,1.487654
inductive_two_hop,"auntOf(X,Y) ^ brotherOf(Y,Z) -> auntOf(X,Z)",auntOf,brotherOf,auntOf,444,320,1.3875
inductive_two_hop,"greatGrandfatherOf(X,Y) ^ sisterOf(Y,Z) -> greatGrandfatherOf(X,Z)",greatGrandfatherOf,sisterOf,greatGrandfatherOf,483,316,1.528481
inductive_two_hop,"greatGrandmotherOf(X,Y) ^ sisterOf(Y,Z) -> greatGrandmotherOf(X,Z)",greatGrandmotherOf,sisterOf,greatGrandmotherOf,483,316,1.528481
inductive_two_hop,"nieceOf(X,Y) ^ granddaughterOf(Y,Z) -> greatGranddaughterOf(X,Z)",nieceOf,granddaughterOf,greatGranddaughterOf,516,316,1.632911
inductive_two_hop,"greatGrandfatherOf(X,Y) ^ brotherOf(Y,Z) -> greatGrandfatherOf(X,Z)",greatGrandfatherOf,brotherOf,greatGrandfatherOf,437,310,1.409677
inductive_two_hop,"greatGrandmotherOf(X,Y) ^ brotherOf(Y,Z) -> greatGrandmotherOf(X,Z)",greatGrandmotherOf,brotherOf,greatGrandmotherOf,437,310,1.409677
inductive_two_hop,"fatherOf(X,Y) ^ motherOf(Y,Z) -> grandfatherOf(X,Z)",fatherOf,motherOf,grandfatherOf,309,309,1.0
inductive_two_hop,"motherOf(X,Y) ^ motherOf(Y,Z) -> grandmotherOf(X,Z)",motherOf,motherOf,grandmotherOf,309,309,1.0
inductive_two_hop,"sonOf(X,Y) ^ motherOf(Y,Z) -> brotherOf(X,Z)",sonOf,motherOf,brotherOf,307,307,1.0
inductive_two_hop,"daughterOf(X,Y) ^ motherOf(Y,Z) -> sisterOf(X,Z)",daughterOf,motherOf,sisterOf,306,306,1.0
inductive_two_hop,"fatherOf(X,Y) ^ uncleOf(Y,Z) -> grandfatherOf(X,Z)",fatherOf,uncleOf,grandfatherOf,407,300,1.356667
inductive_two_hop,"motherOf(X,Y) ^ uncleOf(Y,Z) -> grandmotherOf(X,Z)",motherOf,uncleOf,grandmotherOf,407,300,1.356667
inductive_two_hop,"brotherOf(X,Y) ^ daughterOf(Y,Z) -> sonOf(X,Z)",brotherOf,daughterOf,sonOf,453,297,1.525253
inductive_two_hop,"grandfatherOf(X,Y) ^ fatherOf(Y,Z) -> greatGrandfatherOf(X,Z)",grandfatherOf,fatherOf,greatGrandfatherOf,295,295,1.0
inductive_two_hop,"grandmotherOf(X,Y) ^ fatherOf(Y,Z) -> greatGrandmotherOf(X,Z)",grandmotherOf,fatherOf,greatGrandmotherOf,295,295,1.0
inductive_two_hop,"brotherOf(X,Y) ^ greatGrandsonOf(Y,Z) -> greatGrandsonOf(X,Z)",brotherOf,greatGrandsonOf,greatGrandsonOf,424,292,1.452055
inductive_two_hop,"brotherOf(X,Y) ^ brotherOf(Y,Z) -> brotherOf(X,Z)",brotherOf,brotherOf,brotherOf,380,288,1.319444
inductive_two_hop,"brotherOf(X,Y) ^ greatGranddaughterOf(Y,Z) -> greatGrandsonOf(X,Z)",brotherOf,greatGranddaughterOf,greatGrandsonOf,450,288,1.5625
inductive_two_hop,"fatherOf(X,Y) ^ grandfatherOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,grandfatherOf,greatGrandfatherOf,287,287,1.0
inductive_two_hop,"motherOf(X,Y) ^ grandfatherOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,grandfatherOf,greatGrandmotherOf,287,287,1.0
inductive_two_hop,"auntOf(X,Y) ^ sisterOf(Y,Z) -> auntOf(X,Z)",auntOf,sisterOf,auntOf,442,285,1.550877
inductive_two_hop,"nephewOf(X,Y) ^ daughterOf(Y,Z) -> grandsonOf(X,Z)",nephewOf,daughterOf,grandsonOf,456,284,1.605634
inductive_two_hop,"sisterOf(X,Y) ^ nephewOf(Y,Z) -> nieceOf(X,Z)",sisterOf,nephewOf,nieceOf,381,284,1.341549
inductive_two_hop,"brotherOf(X,Y) ^ sonOf(Y,Z) -> sonOf(X,Z)",brotherOf,sonOf,sonOf,372,273,1.362637
inductive_two_hop,"daughterOf(X,Y) ^ sonOf(Y,Z) -> granddaughterOf(X,Z)",daughterOf,sonOf,granddaughterOf,273,273,1.0
inductive_two_hop,"nieceOf(X,Y) ^ daughterOf(Y,Z) -> granddaughterOf(X,Z)",nieceOf,daughterOf,granddaughterOf,405,272,1.488971
inductive_two_hop,"girlCousinOf(X,Y) ^ sisterOf(Y,Z) -> girlCousinOf(X,Z)",girlCousinOf,sisterOf,girlCousinOf,432,266,1.62406
inductive_two_hop,"sonOf(X,Y) ^ sonOf(Y,Z) -> grandsonOf(X,Z)",sonOf,sonOf,grandsonOf,265,265,1.0
inductive_two_hop,"sisterOf(X,Y) ^ girlCousinOf(Y,Z) -> girlCousinOf(X,Z)",sisterOf,girlCousinOf,girlCousinOf,426,263,1.619772
inductive_two_hop,"sisterOf(X,Y) ^ nieceOf(Y,Z) -> nieceOf(X,Z)",sisterOf,nieceOf,nieceOf,398,262,1.519084
inductive_two_hop,"granddaughterOf(X,Y) ^ sonOf(Y,Z) -> greatGranddaughterOf(X,Z)",granddaughterOf,sonOf,greatGranddaughterOf,258,258,1.0
inductive_two_hop,"fatherOf(X,Y) ^ grandmotherOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,grandmotherOf,greatGrandfatherOf,256,256,1.0
